StudentID,State,PLE,Gender,Grade,Indicator,Attempt,Date,Reading,Math,Writing,Total,X9.0.Reading,X9.0.Writing,X9.0.Math,X9.0.Other.s.,X9.0.Other,X9.0.Sports,X9.0.Arts,X9.1.Reading,X9.1.Writing,X9.1.Math,X9.1.Other.s.,X9.1.Other,X9.1.Sports,X9.1.Arts,X10.0.Reading,X10.0.Writing,X10.0.Math,X10.0.Other.s.,X10.0.Other,X10.0.Sports,X10.0.Arts,X10.1.Reading,X10.1.Writing,X10.1.Math,X10.1.Other.s.,X10.1.Other,X10.1.Sports,X10.1.Arts,X11.0.Reading,X11.0.Writing,X11.0.Math,X11.0.Other.s.,X11.0.Other,X11.0.Sports,X11.0.Arts,X11.1.Reading,X11.1.Writing,X11.1.Math,X11.1.Other.s.,X11.1.Other,X11.1.Sports,X11.1.Arts,X12.0.Reading,X12.0.Writing,X12.0.Math,X12.0.Other.s.,X12.0.Other,X12.0.Sports,X12.0.Arts,X12.1.Reading,X12.1.Writing,X12.1.Math,X12.1.Other.s.,X12.1.Other,X12.1.Sports,X12.1.Arts
12040036,CT,8,M,11,X11.0,2,5/1/2012,680,690,640,2010,63.5,71,66,85,1,1,0,NA,NA,NA,NA,0,0,0,69,66,67,78.8,0,1,1,93,81,93,84.3,0,1,1,90,75,76,83.3,1,1,0,NA,NA,NA,NA,0,0,0,72,78,87,82.6,1,0,1,NA,NA,NA,NA,0,0,0
12040038,CT,4,F,11,X11.0,1,3/1/2011,440,430,450,1320,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,95,73,67,84.4,0,1,1,NA,NA,NA,NA,0,0,0,84,90,99,76,1,1,1,NA,NA,NA,NA,0,0,0,82,71,89,83,1,1,1,NA,NA,NA,NA,0,0,0
12040038,CT,4,F,11,X11.0,2,6/1/2011,380,460,560,1400,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,95,73,67,84.4,0,1,1,NA,NA,NA,NA,0,0,0,84,90,99,76,1,1,1,NA,NA,NA,NA,0,0,0,82,71,89,83,1,1,1,NA,NA,NA,NA,0,0,0
12040038,CT,4,F,12,X12.0,3,10/1/2011,430,500,560,1490,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,95,73,67,84.4,0,1,1,NA,NA,NA,NA,0,0,0,84,90,99,76,1,1,1,NA,NA,NA,NA,0,0,0,82,71,89,83,1,1,1,NA,NA,NA,NA,0,0,0
12040040,CT,7,F,11,X11.0,1,3/1/2012,560,440,490,1490,84,78,70,95.3,1,1,1,NA,NA,NA,NA,0,0,0,71,64,79,83.3,0,1,1,NA,NA,NA,NA,0,0,0,85,77,76,82.4,1,1,1,NA,NA,NA,NA,0,0,0,92,94,90,90.7,1,1,1,NA,NA,NA,NA,0,0,0
12040040,CT,7,F,11,X11.0,2,5/1/2012,500,400,540,1440,84,78,70,95.3,1,1,1,NA,NA,NA,NA,0,0,0,71,64,79,83.3,0,1,1,NA,NA,NA,NA,0,0,0,85,77,76,82.4,1,1,1,NA,NA,NA,NA,0,0,0,92,94,90,90.7,1,1,1,NA,NA,NA,NA,0,0,0
12040040,CT,7,F,12,X12.0,3,10/1/2012,510,440,410,1360,84,78,70,95.3,1,1,1,NA,NA,NA,NA,0,0,0,71,64,79,83.3,0,1,1,NA,NA,NA,NA,0,0,0,85,77,76,82.4,1,1,1,NA,NA,NA,NA,0,0,0,92,94,90,90.7,1,1,1,NA,NA,NA,NA,0,0,0
12040041,CT,5,M,11,X11.0,1,3/1/2011,440,500,520,1460,76.5,76,60.5,83,0,1,0,NA,NA,NA,NA,0,0,0,68,66,78,90,0,1,1,NA,NA,NA,NA,0,0,0,70,100,100,89,1,1,0,NA,NA,NA,NA,0,0,0,74,68,50,80.8,1,1,1,NA,NA,NA,NA,0,0,0
12040041,CT,5,M,12,X12.0,2,10/1/2011,450,530,520,1500,76.5,76,60.5,83,0,1,0,NA,NA,NA,NA,0,0,0,68,66,78,90,0,1,1,NA,NA,NA,NA,0,0,0,70,100,100,89,1,1,0,NA,NA,NA,NA,0,0,0,74,68,50,80.8,1,1,1,NA,NA,NA,NA,0,0,0
12040044,CT,6,M,10,X10.0,1,3/1/2011,440,490,550,1480,70,65,50,76,1,1,0,81,66,95,84.2,0,1,1,73,90,77,81.7,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,74,82,70,86.1,1,0,0,NA,NA,NA,NA,0,0,0
12040044,CT,6,M,10,X10.0,2,6/1/2011,450,540,560,1550,70,65,50,76,1,1,0,81,66,95,84.2,0,1,1,73,90,77,81.7,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,74,82,70,86.1,1,0,0,NA,NA,NA,NA,0,0,0
12040044,CT,6,M,12,X12.0,3,10/1/2011,450,510,560,1520,70,65,50,76,1,1,0,81,66,95,84.2,0,1,1,73,90,77,81.7,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,74,82,70,86.1,1,0,0,NA,NA,NA,NA,0,0,0
12040048,CT,6,F,11,X11.0,1,3/1/2011,520,480,510,1510,91.5,90,81,89,1,1,0,NA,NA,NA,NA,0,0,0,99,85,81,87.4,0,1,1,NA,NA,NA,NA,0,0,0,94,89,100,93.5,1,1,1,NA,NA,NA,NA,0,0,0,100,94.3,72,88.3,1,1,0,NA,NA,NA,NA,0,0,0
12040048,CT,6,F,11,X11.0,2,6/1/2011,530,520,500,1550,91.5,90,81,89,1,1,0,NA,NA,NA,NA,0,0,0,99,85,81,87.4,0,1,1,NA,NA,NA,NA,0,0,0,94,89,100,93.5,1,1,1,NA,NA,NA,NA,0,0,0,100,94.3,72,88.3,1,1,0,NA,NA,NA,NA,0,0,0
12040048,CT,6,F,12,X12.0,3,10/1/2011,530,520,570,1620,91.5,90,81,89,1,1,0,NA,NA,NA,NA,0,0,0,99,85,81,87.4,0,1,1,NA,NA,NA,NA,0,0,0,94,89,100,93.5,1,1,1,NA,NA,NA,NA,0,0,0,100,94.3,72,88.3,1,1,0,NA,NA,NA,NA,0,0,0
12040053,CT,5,M,11,X11.0,1,3/1/2011,560,580,510,1650,82,96,77,87.5,1,1,1,NA,NA,NA,NA,0,0,0,99,74,85,85.5,0,1,1,NA,NA,NA,NA,0,0,0,100,100,100,95.3,1,1,1,NA,NA,NA,NA,0,0,0,90,85.2,92,93.7,1,1,0,NA,NA,NA,NA,0,0,0
12040053,CT,5,M,11,X11.0,2,6/1/2011,570,610,580,1760,82,96,77,87.5,1,1,1,NA,NA,NA,NA,0,0,0,99,74,85,85.5,0,1,1,NA,NA,NA,NA,0,0,0,100,100,100,95.3,1,1,1,NA,NA,NA,NA,0,0,0,90,85.2,92,93.7,1,1,0,NA,NA,NA,NA,0,0,0
12040053,CT,5,M,12,X12.0,3,10/1/2011,600,610,690,1900,82,96,77,87.5,1,1,1,NA,NA,NA,NA,0,0,0,99,74,85,85.5,0,1,1,NA,NA,NA,NA,0,0,0,100,100,100,95.3,1,1,1,NA,NA,NA,NA,0,0,0,90,85.2,92,93.7,1,1,0,NA,NA,NA,NA,0,0,0
12040062,CT,5,M,12,X12.0,1,10/1/2010,460,470,500,1430,70.6,NA,77,71,1,1,0,NA,NA,NA,NA,0,0,0,84,NA,72.5,85,1,1,0,NA,NA,NA,NA,0,0,0,85,76,59,82.8,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,79,67.4,1,1,1,NA,NA,NA,NA,0,0,0
12040062,CT,5,M,12,X12.0,2,3/1/2011,410,460,390,1260,70.6,NA,77,71,1,1,0,NA,NA,NA,NA,0,0,0,84,NA,72.5,85,1,1,0,NA,NA,NA,NA,0,0,0,85,76,59,82.8,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,79,67.4,1,1,1,NA,NA,NA,NA,0,0,0
12040062,CT,5,M,12,X12.0,3,6/1/2011,500,420,460,1380,70.6,NA,77,71,1,1,0,NA,NA,NA,NA,0,0,0,84,NA,72.5,85,1,1,0,NA,NA,NA,NA,0,0,0,85,76,59,82.8,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,79,67.4,1,1,1,NA,NA,NA,NA,0,0,0
12040067,CT,6,M,11,X11.0,1,3/1/2011,350,440,370,1160,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,86,78,71,88.5,0,1,1,NA,NA,NA,NA,0,0,0,65,59,98,80.3,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
12040067,CT,6,M,11,X11.0,2,6/1/2011,470,550,410,1430,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,86,78,71,88.5,0,1,1,NA,NA,NA,NA,0,0,0,65,59,98,80.3,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
12040073,CT,6,M,11,X11.0,1,3/1/2011,410,390,470,1270,71.5,84,60,78,1,1,0,NA,NA,NA,NA,0,0,0,84,68,50,90.8,0,1,1,NA,NA,NA,NA,0,0,0,83,91,50,81.9,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
12040073,CT,6,M,11,X11.0,2,6/1/2011,370,400,470,1240,71.5,84,60,78,1,1,0,NA,NA,NA,NA,0,0,0,84,68,50,90.8,0,1,1,NA,NA,NA,NA,0,0,0,83,91,50,81.9,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
12040075,CT,4,M,12,X12.0,1,10/1/2010,410,450,480,1340,87,NA,67,66,1,1,0,NA,NA,NA,NA,0,0,0,87,NA,70.5,71.5,1,0,0,NA,NA,NA,NA,0,0,0,78,68,57,79.1,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,65,67.6,1,1,1,NA,NA,NA,NA,0,0,0
12040075,CT,4,M,12,X12.0,2,3/1/2011,420,480,430,1330,87,NA,67,66,1,1,0,NA,NA,NA,NA,0,0,0,87,NA,70.5,71.5,1,0,0,NA,NA,NA,NA,0,0,0,78,68,57,79.1,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,65,67.6,1,1,1,NA,NA,NA,NA,0,0,0
12040075,CT,4,M,12,X12.0,3,6/1/2011,450,450,520,1420,87,NA,67,66,1,1,0,NA,NA,NA,NA,0,0,0,87,NA,70.5,71.5,1,0,0,NA,NA,NA,NA,0,0,0,78,68,57,79.1,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,65,67.6,1,1,1,NA,NA,NA,NA,0,0,0
12040078,CT,6,M,11,X11.0,1,3/1/2011,390,390,360,1140,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,86,56,52,74.8,0,1,1,NA,NA,NA,NA,0,0,0,79,82.5,50,80.6,1,1,1,NA,NA,NA,NA,0,0,0,74,70,61,75.4,1,1,0,NA,NA,NA,NA,0,0,0
12040078,CT,6,M,11,X11.0,2,6/1/2011,420,420,490,1330,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,86,56,52,74.8,0,1,1,NA,NA,NA,NA,0,0,0,79,82.5,50,80.6,1,1,1,NA,NA,NA,NA,0,0,0,74,70,61,75.4,1,1,0,NA,NA,NA,NA,0,0,0
12040078,CT,6,M,12,X12.0,3,10/1/2011,420,420,490,1330,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,86,56,52,74.8,0,1,1,NA,NA,NA,NA,0,0,0,79,82.5,50,80.6,1,1,1,NA,NA,NA,NA,0,0,0,74,70,61,75.4,1,1,0,NA,NA,NA,NA,0,0,0
12050016,CT,6,M,11,X11.1,1,3/1/2013,500,500,510,1510,81,85,74,95.7,0,1,1,NA,NA,NA,NA,0,0,0,94,64,50,79.3,1,0,1,NA,NA,NA,NA,0,0,0,69,60,50,78.1,1,0,1,87,68,71,79.2,1,1,1,84,74,51,75.3,1,1,0,NA,NA,NA,NA,0,0,0
12050016,CT,6,M,11,X11.1,2,5/4/2013,570,460,500,1530,81,85,74,95.7,0,1,1,NA,NA,NA,NA,0,0,0,94,64,50,79.3,1,0,1,NA,NA,NA,NA,0,0,0,69,60,50,78.1,1,0,1,87,68,71,79.2,1,1,1,84,74,51,75.3,1,1,0,NA,NA,NA,NA,0,0,0
12050016,CT,6,M,11,X11.1,3,6/1/2013,570,500,490,1560,81,85,74,95.7,0,1,1,NA,NA,NA,NA,0,0,0,94,64,50,79.3,1,0,1,NA,NA,NA,NA,0,0,0,69,60,50,78.1,1,0,1,87,68,71,79.2,1,1,1,84,74,51,75.3,1,1,0,NA,NA,NA,NA,0,0,0
12050024,CT,5,M,11,X11.0,1,3/1/2013,640,660,660,1960,74,78,99,93.5,0,1,1,NA,NA,NA,NA,0,0,0,95,92,86,87,1,1,1,NA,NA,NA,NA,0,0,0,74,100,98,77.1,1,1,0,NA,NA,NA,NA,0,0,0,86,80,95,86.4,1,0,1,NA,NA,NA,NA,0,0,0
12050024,CT,5,M,11,X11.0,2,5/4/2013,630,650,660,1940,74,78,99,93.5,0,1,1,NA,NA,NA,NA,0,0,0,95,92,86,87,1,1,1,NA,NA,NA,NA,0,0,0,74,100,98,77.1,1,1,0,NA,NA,NA,NA,0,0,0,86,80,95,86.4,1,0,1,NA,NA,NA,NA,0,0,0
12050024,CT,5,M,11,X11.0,3,6/1/2013,630,650,660,1940,74,78,99,93.5,0,1,1,NA,NA,NA,NA,0,0,0,95,92,86,87,1,1,1,NA,NA,NA,NA,0,0,0,74,100,98,77.1,1,1,0,NA,NA,NA,NA,0,0,0,86,80,95,86.4,1,0,1,NA,NA,NA,NA,0,0,0
12050024,CT,5,M,12,X12.0,4,10/5/2013,620,710,620,1950,74,78,99,93.5,0,1,1,NA,NA,NA,NA,0,0,0,95,92,86,87,1,1,1,NA,NA,NA,NA,0,0,0,74,100,98,77.1,1,1,0,NA,NA,NA,NA,0,0,0,86,80,95,86.4,1,0,1,NA,NA,NA,NA,0,0,0
12050026,CT,4,F,11,X11.0,1,3/1/2012,350,490,440,1280,82,85,92,85.9,0,1,1,NA,NA,NA,NA,0,0,0,71,71,92,69.7,1,0,1,NA,NA,NA,NA,0,0,0,50,74,88,76.8,1,0,1,NA,NA,NA,NA,0,0,0,79,80,88,81.6,1,1,0,NA,NA,NA,NA,0,0,0
12050026,CT,4,F,11,X11.0,2,5/1/2012,390,480,470,1340,82,85,92,85.9,0,1,1,NA,NA,NA,NA,0,0,0,71,71,92,69.7,1,0,1,NA,NA,NA,NA,0,0,0,50,74,88,76.8,1,0,1,NA,NA,NA,NA,0,0,0,79,80,88,81.6,1,1,0,NA,NA,NA,NA,0,0,0
12050026,CT,4,F,11,X11.0,3,6/1/2012,380,440,420,1240,82,85,92,85.9,0,1,1,NA,NA,NA,NA,0,0,0,71,71,92,69.7,1,0,1,NA,NA,NA,NA,0,0,0,50,74,88,76.8,1,0,1,NA,NA,NA,NA,0,0,0,79,80,88,81.6,1,1,0,NA,NA,NA,NA,0,0,0
12050031,CT,9,F,11,X11.0,1,3/1/2013,360,350,330,1040,65,73,61,94.2,0,1,1,NA,NA,NA,NA,0,0,0,51,60,50,58.3,0,1,1,59,71,88.5,72.2,1,0,1,75,71,50,78.5,1,0,1,NA,NA,NA,NA,0,0,0,82,81,70,81.4,1,0,0,NA,NA,NA,NA,0,0,0
12050031,CT,9,F,11,X11.0,2,5/4/2013,410,380,390,1180,65,73,61,94.2,0,1,1,NA,NA,NA,NA,0,0,0,51,60,50,58.3,0,1,1,59,71,88.5,72.2,1,0,1,75,71,50,78.5,1,0,1,NA,NA,NA,NA,0,0,0,82,81,70,81.4,1,0,0,NA,NA,NA,NA,0,0,0
12050031,CT,9,F,11,X11.0,3,6/1/2013,370,380,380,1130,65,73,61,94.2,0,1,1,NA,NA,NA,NA,0,0,0,51,60,50,58.3,0,1,1,59,71,88.5,72.2,1,0,1,75,71,50,78.5,1,0,1,NA,NA,NA,NA,0,0,0,82,81,70,81.4,1,0,0,NA,NA,NA,NA,0,0,0
12050031,CT,9,F,12,X12.0,4,10/5/2013,410,390,370,1170,65,73,61,94.2,0,1,1,NA,NA,NA,NA,0,0,0,51,60,50,58.3,0,1,1,59,71,88.5,72.2,1,0,1,75,71,50,78.5,1,0,1,NA,NA,NA,NA,0,0,0,82,81,70,81.4,1,0,0,NA,NA,NA,NA,0,0,0
12050033,CT,7,F,11,X11.0,1,3/1/2012,630,580,740,1950,96,97,84,98.8,0,1,1,NA,NA,NA,NA,0,0,0,100,97,100,98.3,1,0,1,NA,NA,NA,NA,0,0,0,99,91,97,90.4,1,1,0,NA,NA,NA,NA,0,0,0,89,87,82,87.9,1,1,1,NA,NA,NA,NA,0,0,0
12050033,CT,7,F,11,X11.0,2,5/1/2012,650,570,670,1890,96,97,84,98.8,0,1,1,NA,NA,NA,NA,0,0,0,100,97,100,98.3,1,0,1,NA,NA,NA,NA,0,0,0,99,91,97,90.4,1,1,0,NA,NA,NA,NA,0,0,0,89,87,82,87.9,1,1,1,NA,NA,NA,NA,0,0,0
12050033,CT,7,F,11,X11.0,3,6/1/2012,450,480,510,1440,96,97,84,98.8,0,1,1,NA,NA,NA,NA,0,0,0,100,97,100,98.3,1,0,1,NA,NA,NA,NA,0,0,0,99,91,97,90.4,1,1,0,NA,NA,NA,NA,0,0,0,89,87,82,87.9,1,1,1,NA,NA,NA,NA,0,0,0
12050033,CT,7,F,12,X12.0,4,10/1/2012,640,610,690,1940,96,97,84,98.8,0,1,1,NA,NA,NA,NA,0,0,0,100,97,100,98.3,1,0,1,NA,NA,NA,NA,0,0,0,99,91,97,90.4,1,1,0,NA,NA,NA,NA,0,0,0,89,87,82,87.9,1,1,1,NA,NA,NA,NA,0,0,0
12050034,CT,7,F,11,X11.0,1,3/1/2012,390,480,470,1340,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,77,57,72,66.3,1,1,0,NA,NA,NA,NA,0,0,0,66,72,78,80.8,1,1,0,NA,NA,NA,NA,0,0,0,78,81,80,91.9,1,1,0,NA,NA,NA,NA,0,0,0
12050034,CT,7,F,11,X11.0,2,5/1/2012,470,480,550,1500,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,77,57,72,66.3,1,1,0,NA,NA,NA,NA,0,0,0,66,72,78,80.8,1,1,0,NA,NA,NA,NA,0,0,0,78,81,80,91.9,1,1,0,NA,NA,NA,NA,0,0,0
12050034,CT,7,F,12,X12.0,3,10/1/2012,400,480,460,1340,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,77,57,72,66.3,1,1,0,NA,NA,NA,NA,0,0,0,66,72,78,80.8,1,1,0,NA,NA,NA,NA,0,0,0,78,81,80,91.9,1,1,0,NA,NA,NA,NA,0,0,0
12050040,CT,9,F,11,X11.0,1,3/1/2012,470,510,540,1520,65,50,62,87.5,0,1,1,NA,NA,NA,NA,0,0,0,59,60,63,85.3,1,1,0,NA,NA,NA,NA,0,0,0,83,77,75,84.6,1,0,1,NA,NA,NA,NA,0,0,0,72,71,53,82.2,1,1,0,NA,NA,NA,NA,0,0,0
12050040,CT,9,F,11,X11.0,2,5/1/2012,490,530,520,1540,65,50,62,87.5,0,1,1,NA,NA,NA,NA,0,0,0,59,60,63,85.3,1,1,0,NA,NA,NA,NA,0,0,0,83,77,75,84.6,1,0,1,NA,NA,NA,NA,0,0,0,72,71,53,82.2,1,1,0,NA,NA,NA,NA,0,0,0
12050040,CT,9,F,11,X11.0,3,6/1/2012,510,490,560,1560,65,50,62,87.5,0,1,1,NA,NA,NA,NA,0,0,0,59,60,63,85.3,1,1,0,NA,NA,NA,NA,0,0,0,83,77,75,84.6,1,0,1,NA,NA,NA,NA,0,0,0,72,71,53,82.2,1,1,0,NA,NA,NA,NA,0,0,0
12050040,CT,9,F,12,X12.0,4,10/1/2012,470,510,570,1550,65,50,62,87.5,0,1,1,NA,NA,NA,NA,0,0,0,59,60,63,85.3,1,1,0,NA,NA,NA,NA,0,0,0,83,77,75,84.6,1,0,1,NA,NA,NA,NA,0,0,0,72,71,53,82.2,1,1,0,NA,NA,NA,NA,0,0,0
12050049,CT,4,M,11,X11.0,1,3/1/2012,440,550,520,1510,91,85,87,89,0,1,1,NA,NA,NA,NA,0,0,0,77,73,100,88,0,1,1,NA,NA,NA,NA,0,0,0,76,78,99,86.6,1,1,0,NA,NA,NA,NA,0,0,0,90,76,87,88.2,1,1,0,NA,NA,NA,NA,0,0,0
12050049,CT,4,M,11,X11.0,2,5/1/2012,490,580,500,1570,91,85,87,89,0,1,1,NA,NA,NA,NA,0,0,0,77,73,100,88,0,1,1,NA,NA,NA,NA,0,0,0,76,78,99,86.6,1,1,0,NA,NA,NA,NA,0,0,0,90,76,87,88.2,1,1,0,NA,NA,NA,NA,0,0,0
12050049,CT,4,M,12,X12.0,3,10/1/2012,440,580,520,1540,91,85,87,89,0,1,1,NA,NA,NA,NA,0,0,0,77,73,100,88,0,1,1,NA,NA,NA,NA,0,0,0,76,78,99,86.6,1,1,0,NA,NA,NA,NA,0,0,0,90,76,87,88.2,1,1,0,NA,NA,NA,NA,0,0,0
12050055,CT,10,M,11,X11.0,1,3/1/2012,530,650,670,1850,93,97,96,99.5,0,1,1,NA,NA,NA,NA,0,0,0,99,100,89,100,1,1,0,NA,NA,NA,NA,0,0,0,51,83,99.5,89.8,1,0,0,NA,NA,NA,NA,0,0,0,98,97,91,91.2,1,0,0,NA,NA,NA,NA,0,0,0
12050055,CT,10,M,12,X12.0,2,10/1/2012,380,480,470,1330,93,97,96,99.5,0,1,1,NA,NA,NA,NA,0,0,0,99,100,89,100,1,1,0,NA,NA,NA,NA,0,0,0,51,83,99.5,89.8,1,0,0,NA,NA,NA,NA,0,0,0,98,97,91,91.2,1,0,0,NA,NA,NA,NA,0,0,0
12050057,CT,6,F,11,X11.0,1,3/1/2012,570,500,580,1650,92,94,83,94.3,0,1,1,NA,NA,NA,NA,0,0,0,100,92,82,90.3,1,0,1,NA,NA,NA,NA,0,0,0,93,85,68,85.6,1,1,1,NA,NA,NA,NA,0,0,0,89,80,70,89.4,1,1,1,NA,NA,NA,NA,0,0,0
12050057,CT,6,F,11,X11.0,2,5/1/2012,550,520,620,1690,92,94,83,94.3,0,1,1,NA,NA,NA,NA,0,0,0,100,92,82,90.3,1,0,1,NA,NA,NA,NA,0,0,0,93,85,68,85.6,1,1,1,NA,NA,NA,NA,0,0,0,89,80,70,89.4,1,1,1,NA,NA,NA,NA,0,0,0
12050057,CT,6,F,12,X12.0,3,10/1/2012,540,510,500,1550,92,94,83,94.3,0,1,1,NA,NA,NA,NA,0,0,0,100,92,82,90.3,1,0,1,NA,NA,NA,NA,0,0,0,93,85,68,85.6,1,1,1,NA,NA,NA,NA,0,0,0,89,80,70,89.4,1,1,1,NA,NA,NA,NA,0,0,0
12050060,CT,5,M,11,X11.0,1,3/1/2012,570,650,600,1820,94,82,90,92,0,1,1,NA,NA,NA,NA,0,0,0,87,87,100,94.7,0,1,1,NA,NA,NA,NA,0,0,0,88,85,100,92.1,1,0,1,NA,NA,NA,NA,0,0,0,95,99,94,93.3,1,0,0,NA,NA,NA,NA,0,0,0
12050060,CT,5,M,11,X11.0,2,5/1/2012,570,630,620,1820,94,82,90,92,0,1,1,NA,NA,NA,NA,0,0,0,87,87,100,94.7,0,1,1,NA,NA,NA,NA,0,0,0,88,85,100,92.1,1,0,1,NA,NA,NA,NA,0,0,0,95,99,94,93.3,1,0,0,NA,NA,NA,NA,0,0,0
12050060,CT,5,M,12,X12.0,3,10/1/2012,590,650,560,1800,94,82,90,92,0,1,1,NA,NA,NA,NA,0,0,0,87,87,100,94.7,0,1,1,NA,NA,NA,NA,0,0,0,88,85,100,92.1,1,0,1,NA,NA,NA,NA,0,0,0,95,99,94,93.3,1,0,0,NA,NA,NA,NA,0,0,0
12050061,CT,6,F,11,X11.0,1,3/1/2012,390,340,360,1090,86,59,55,89.6,0,1,1,NA,NA,NA,NA,0,0,0,69,53,50,74.7,1,0,1,NA,NA,NA,NA,0,0,0,88,60,67,81.2,1,1,1,NA,NA,NA,NA,0,0,0,84,61,50,82.9,1,1,1,NA,NA,NA,NA,0,0,0
12050061,CT,6,F,11,X11.0,2,5/1/2012,420,400,430,1250,86,59,55,89.6,0,1,1,NA,NA,NA,NA,0,0,0,69,53,50,74.7,1,0,1,NA,NA,NA,NA,0,0,0,88,60,67,81.2,1,1,1,NA,NA,NA,NA,0,0,0,84,61,50,82.9,1,1,1,NA,NA,NA,NA,0,0,0
12050061,CT,6,F,11,X11.0,3,6/1/2012,420,370,350,1140,86,59,55,89.6,0,1,1,NA,NA,NA,NA,0,0,0,69,53,50,74.7,1,0,1,NA,NA,NA,NA,0,0,0,88,60,67,81.2,1,1,1,NA,NA,NA,NA,0,0,0,84,61,50,82.9,1,1,1,NA,NA,NA,NA,0,0,0
12050061,CT,6,F,12,X12.0,4,10/1/2012,430,390,400,1220,86,59,55,89.6,0,1,1,NA,NA,NA,NA,0,0,0,69,53,50,74.7,1,0,1,NA,NA,NA,NA,0,0,0,88,60,67,81.2,1,1,1,NA,NA,NA,NA,0,0,0,84,61,50,82.9,1,1,1,NA,NA,NA,NA,0,0,0
12050062,CT,7,F,11,X11.0,1,3/1/2012,450,590,520,1560,80,78,92,80.3,0,1,1,NA,NA,NA,NA,0,0,0,87,78,100,81.3,1,1,1,NA,NA,NA,NA,0,0,0,65,76,93,78,1,1,0,NA,NA,NA,NA,0,0,0,69,77,95,75.6,1,0,1,NA,NA,NA,NA,0,0,0
12050062,CT,7,F,11,X11.0,2,5/1/2012,410,590,510,1510,80,78,92,80.3,0,1,1,NA,NA,NA,NA,0,0,0,87,78,100,81.3,1,1,1,NA,NA,NA,NA,0,0,0,65,76,93,78,1,1,0,NA,NA,NA,NA,0,0,0,69,77,95,75.6,1,0,1,NA,NA,NA,NA,0,0,0
12050062,CT,7,F,12,X12.0,3,10/1/2012,400,580,480,1460,80,78,92,80.3,0,1,1,NA,NA,NA,NA,0,0,0,87,78,100,81.3,1,1,1,NA,NA,NA,NA,0,0,0,65,76,93,78,1,1,0,NA,NA,NA,NA,0,0,0,69,77,95,75.6,1,0,1,NA,NA,NA,NA,0,0,0
12050063,CT,4,M,11,X11.0,1,3/1/2013,370,490,420,1280,73,50,74,76.5,0,1,1,NA,NA,NA,NA,0,0,0,69,66,68,63,1,1,0,77,67,73,66.5,1,1,1,76,74,83,80.5,1,1,1,NA,NA,NA,NA,0,0,0,85,74,95,81.9,1,0,0,NA,NA,NA,NA,0,0,0
12050063,CT,4,M,11,X11.0,2,5/4/2013,440,490,430,1360,73,50,74,76.5,0,1,1,NA,NA,NA,NA,0,0,0,69,66,68,63,1,1,0,77,67,73,66.5,1,1,1,76,74,83,80.5,1,1,1,NA,NA,NA,NA,0,0,0,85,74,95,81.9,1,0,0,NA,NA,NA,NA,0,0,0
12050063,CT,4,M,11,X11.0,3,6/1/2013,420,570,480,1470,73,50,74,76.5,0,1,1,NA,NA,NA,NA,0,0,0,69,66,68,63,1,1,0,77,67,73,66.5,1,1,1,76,74,83,80.5,1,1,1,NA,NA,NA,NA,0,0,0,85,74,95,81.9,1,0,0,NA,NA,NA,NA,0,0,0
12050063,CT,4,M,12,X12.0,4,10/5/2013,390,540,400,1330,73,50,74,76.5,0,1,1,NA,NA,NA,NA,0,0,0,69,66,68,63,1,1,0,77,67,73,66.5,1,1,1,76,74,83,80.5,1,1,1,NA,NA,NA,NA,0,0,0,85,74,95,81.9,1,0,0,NA,NA,NA,NA,0,0,0
